
Predictions were generated on 14-Feb-2025 at 21:58:30 using OpenFAST, compiled on Jan 03 2025 at 11:34:41 as a 64-bit application using single precision at commit v4.0.0
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; SeaState; HydroDyn

Description from the FAST input file: IEA 15 MW offshore reference model on UMaine VolturnUS-S semi-submersible floating platform

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RtAeroPwr	RtFldFxh	RtFldFyh	RtFldFzh	RtFldMxh	RtFldMyh	RtFldMzh	RtVAvgxh	RtFldCp	RtFldCt	RtArea	RtSpeed	RtTSR	B1Pitch	B2Pitch	B3Pitch	GenPwr	GenTq	Wave1Elev	Wave1Elv1	Wave1Elv2	Wave2Elev	Wave2Elv1	Wave2Elv2
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(W)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m/s)	(-)	(-)	(m^2)	(rpm)	(-)	(deg)	(deg)	(deg)	(kW)	(kN-m)	(m)	(m)	(m)	INVALID	INVALID	INVALID
  212.9100	 1.432E+01	-2.759E-01	 4.172E-01	 5.422E-01	 2.563E+00	-6.884E-02	 1.862E+07	 1.384E+06	-1.533E+04	-5.780E+04	 2.346E+07	-2.745E+06	 1.274E+07	 1.549E+01	 1.795E-01	 2.067E-01	 4.554E+04	 7.580E+00	 6.168E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.506E+04	 1.979E+04	 2.221E+00	 2.221E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9200	 1.432E+01	-2.759E-01	 4.199E-01	 5.416E-01	 2.559E+00	-6.875E-02	 1.862E+07	 1.384E+06	-1.585E+04	-5.781E+04	 2.345E+07	-2.638E+06	 1.280E+07	 1.549E+01	 1.795E-01	 2.067E-01	 4.554E+04	 7.581E+00	 6.170E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.506E+04	 1.979E+04	 2.228E+00	 2.228E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9300	 1.433E+01	-2.759E-01	 4.226E-01	 5.411E-01	 2.556E+00	-6.866E-02	 1.861E+07	 1.383E+06	-1.637E+04	-5.782E+04	 2.345E+07	-2.532E+06	 1.287E+07	 1.549E+01	 1.795E-01	 2.067E-01	 4.554E+04	 7.582E+00	 6.171E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.506E+04	 1.979E+04	 2.235E+00	 2.235E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9400	 1.433E+01	-2.760E-01	 4.252E-01	 5.405E-01	 2.552E+00	-6.856E-02	 1.861E+07	 1.383E+06	-1.688E+04	-5.782E+04	 2.344E+07	-2.424E+06	 1.293E+07	 1.549E+01	 1.795E-01	 2.066E-01	 4.554E+04	 7.583E+00	 6.172E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.507E+04	 1.979E+04	 2.243E+00	 2.243E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9500	 1.433E+01	-2.760E-01	 4.278E-01	 5.399E-01	 2.549E+00	-6.847E-02	 1.861E+07	 1.383E+06	-1.740E+04	-5.783E+04	 2.343E+07	-2.317E+06	 1.299E+07	 1.549E+01	 1.795E-01	 2.066E-01	 4.554E+04	 7.584E+00	 6.174E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.507E+04	 1.979E+04	 2.250E+00	 2.250E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9600	 1.433E+01	-2.760E-01	 4.304E-01	 5.393E-01	 2.545E+00	-6.837E-02	 1.860E+07	 1.382E+06	-1.791E+04	-5.783E+04	 2.342E+07	-2.210E+06	 1.306E+07	 1.549E+01	 1.795E-01	 2.066E-01	 4.554E+04	 7.585E+00	 6.175E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.507E+04	 1.979E+04	 2.258E+00	 2.258E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9700	 1.434E+01	-2.760E-01	 4.329E-01	 5.387E-01	 2.542E+00	-6.828E-02	 1.860E+07	 1.382E+06	-1.842E+04	-5.782E+04	 2.342E+07	-2.102E+06	 1.312E+07	 1.549E+01	 1.796E-01	 2.066E-01	 4.554E+04	 7.586E+00	 6.176E+00	 1.154E+01	 1.154E+01	 1.154E+01	 1.507E+04	 1.979E+04	 2.265E+00	 2.265E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9800	 1.434E+01	-2.761E-01	 4.355E-01	 5.381E-01	 2.538E+00	-6.819E-02	 1.860E+07	 1.382E+06	-1.893E+04	-5.782E+04	 2.341E+07	-1.995E+06	 1.318E+07	 1.548E+01	 1.796E-01	 2.066E-01	 4.554E+04	 7.587E+00	 6.178E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.507E+04	 1.979E+04	 2.273E+00	 2.273E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  212.9900	 1.434E+01	-2.761E-01	 4.379E-01	 5.375E-01	 2.534E+00	-6.810E-02	 1.859E+07	 1.381E+06	-1.943E+04	-5.781E+04	 2.340E+07	-1.888E+06	 1.324E+07	 1.548E+01	 1.796E-01	 2.066E-01	 4.554E+04	 7.588E+00	 6.179E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.507E+04	 1.979E+04	 2.280E+00	 2.280E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0000	 1.434E+01	-2.761E-01	 4.404E-01	 5.369E-01	 2.531E+00	-6.800E-02	 1.859E+07	 1.381E+06	-1.993E+04	-5.780E+04	 2.339E+07	-1.781E+06	 1.330E+07	 1.548E+01	 1.796E-01	 2.065E-01	 4.554E+04	 7.589E+00	 6.181E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.508E+04	 1.979E+04	 2.287E+00	 2.287E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0100	 1.435E+01	-2.761E-01	 4.428E-01	 5.364E-01	 2.527E+00	-6.791E-02	 1.858E+07	 1.380E+06	-2.043E+04	-5.779E+04	 2.338E+07	-1.674E+06	 1.335E+07	 1.548E+01	 1.796E-01	 2.065E-01	 4.554E+04	 7.590E+00	 6.183E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.508E+04	 1.979E+04	 2.293E+00	 2.293E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0200	 1.435E+01	-2.762E-01	 4.452E-01	 5.358E-01	 2.524E+00	-6.782E-02	 1.858E+07	 1.380E+06	-2.092E+04	-5.778E+04	 2.337E+07	-1.567E+06	 1.341E+07	 1.548E+01	 1.796E-01	 2.065E-01	 4.554E+04	 7.591E+00	 6.184E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.508E+04	 1.979E+04	 2.298E+00	 2.298E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0300	 1.435E+01	-2.762E-01	 4.476E-01	 5.352E-01	 2.520E+00	-6.773E-02	 1.857E+07	 1.379E+06	-2.142E+04	-5.777E+04	 2.336E+07	-1.460E+06	 1.347E+07	 1.547E+01	 1.797E-01	 2.065E-01	 4.554E+04	 7.592E+00	 6.186E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.508E+04	 1.979E+04	 2.303E+00	 2.303E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0400	 1.436E+01	-2.762E-01	 4.499E-01	 5.346E-01	 2.516E+00	-6.764E-02	 1.856E+07	 1.379E+06	-2.192E+04	-5.775E+04	 2.335E+07	-1.353E+06	 1.353E+07	 1.547E+01	 1.797E-01	 2.065E-01	 4.554E+04	 7.593E+00	 6.187E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.508E+04	 1.979E+04	 2.308E+00	 2.308E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0500	 1.436E+01	-2.763E-01	 4.522E-01	 5.340E-01	 2.513E+00	-6.755E-02	 1.856E+07	 1.378E+06	-2.241E+04	-5.774E+04	 2.334E+07	-1.246E+06	 1.358E+07	 1.547E+01	 1.797E-01	 2.065E-01	 4.554E+04	 7.594E+00	 6.189E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.509E+04	 1.979E+04	 2.313E+00	 2.313E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0600	 1.436E+01	-2.763E-01	 4.544E-01	 5.334E-01	 2.509E+00	-6.745E-02	 1.855E+07	 1.378E+06	-2.291E+04	-5.772E+04	 2.333E+07	-1.140E+06	 1.364E+07	 1.547E+01	 1.797E-01	 2.064E-01	 4.554E+04	 7.594E+00	 6.191E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.509E+04	 1.979E+04	 2.319E+00	 2.319E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0700	 1.436E+01	-2.763E-01	 4.567E-01	 5.328E-01	 2.506E+00	-6.736E-02	 1.854E+07	 1.377E+06	-2.341E+04	-5.770E+04	 2.331E+07	-1.033E+06	 1.369E+07	 1.547E+01	 1.797E-01	 2.064E-01	 4.554E+04	 7.595E+00	 6.193E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.509E+04	 1.979E+04	 2.324E+00	 2.324E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0800	 1.437E+01	-2.763E-01	 4.588E-01	 5.323E-01	 2.502E+00	-6.727E-02	 1.854E+07	 1.377E+06	-2.391E+04	-5.768E+04	 2.330E+07	-9.251E+05	 1.374E+07	 1.546E+01	 1.797E-01	 2.064E-01	 4.554E+04	 7.596E+00	 6.194E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.509E+04	 1.979E+04	 2.329E+00	 2.329E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.0900	 1.437E+01	-2.764E-01	 4.610E-01	 5.317E-01	 2.498E+00	-6.718E-02	 1.853E+07	 1.376E+06	-2.439E+04	-5.766E+04	 2.329E+07	-8.184E+05	 1.380E+07	 1.546E+01	 1.797E-01	 2.064E-01	 4.554E+04	 7.597E+00	 6.196E+00	 1.155E+01	 1.155E+01	 1.155E+01	 1.509E+04	 1.979E+04	 2.334E+00	 2.334E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1000	 1.437E+01	-2.764E-01	 4.631E-01	 5.311E-01	 2.494E+00	-6.709E-02	 1.852E+07	 1.375E+06	-2.488E+04	-5.763E+04	 2.328E+07	-7.116E+05	 1.385E+07	 1.546E+01	 1.798E-01	 2.064E-01	 4.554E+04	 7.598E+00	 6.198E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.510E+04	 1.979E+04	 2.339E+00	 2.339E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1100	 1.438E+01	-2.764E-01	 4.652E-01	 5.305E-01	 2.491E+00	-6.700E-02	 1.851E+07	 1.375E+06	-2.537E+04	-5.760E+04	 2.326E+07	-6.042E+05	 1.390E+07	 1.545E+01	 1.798E-01	 2.063E-01	 4.554E+04	 7.599E+00	 6.200E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.510E+04	 1.979E+04	 2.345E+00	 2.345E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1200	 1.438E+01	-2.764E-01	 4.673E-01	 5.299E-01	 2.487E+00	-6.691E-02	 1.850E+07	 1.374E+06	-2.585E+04	-5.757E+04	 2.325E+07	-4.970E+05	 1.395E+07	 1.545E+01	 1.798E-01	 2.063E-01	 4.554E+04	 7.600E+00	 6.202E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.510E+04	 1.979E+04	 2.350E+00	 2.350E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1300	 1.438E+01	-2.765E-01	 4.693E-01	 5.293E-01	 2.483E+00	-6.682E-02	 1.849E+07	 1.373E+06	-2.634E+04	-5.754E+04	 2.324E+07	-3.896E+05	 1.400E+07	 1.545E+01	 1.798E-01	 2.063E-01	 4.554E+04	 7.601E+00	 6.203E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.510E+04	 1.979E+04	 2.355E+00	 2.355E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1400	 1.438E+01	-2.765E-01	 4.713E-01	 5.288E-01	 2.480E+00	-6.673E-02	 1.849E+07	 1.373E+06	-2.683E+04	-5.750E+04	 2.322E+07	-2.821E+05	 1.405E+07	 1.545E+01	 1.798E-01	 2.063E-01	 4.554E+04	 7.602E+00	 6.205E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.510E+04	 1.979E+04	 2.360E+00	 2.360E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1500	 1.439E+01	-2.765E-01	 4.732E-01	 5.282E-01	 2.476E+00	-6.664E-02	 1.848E+07	 1.372E+06	-2.731E+04	-5.747E+04	 2.321E+07	-1.748E+05	 1.409E+07	 1.544E+01	 1.798E-01	 2.062E-01	 4.554E+04	 7.603E+00	 6.207E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.510E+04	 1.979E+04	 2.365E+00	 2.365E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1600	 1.439E+01	-2.766E-01	 4.752E-01	 5.276E-01	 2.472E+00	-6.655E-02	 1.847E+07	 1.371E+06	-2.780E+04	-5.743E+04	 2.319E+07	-6.814E+04	 1.414E+07	 1.544E+01	 1.798E-01	 2.062E-01	 4.554E+04	 7.604E+00	 6.209E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.511E+04	 1.979E+04	 2.370E+00	 2.370E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1700	 1.439E+01	-2.766E-01	 4.771E-01	 5.270E-01	 2.468E+00	-6.647E-02	 1.846E+07	 1.371E+06	-2.829E+04	-5.739E+04	 2.318E+07	 3.724E+04	 1.419E+07	 1.544E+01	 1.798E-01	 2.062E-01	 4.554E+04	 7.605E+00	 6.211E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.511E+04	 1.979E+04	 2.376E+00	 2.376E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1800	 1.440E+01	-2.766E-01	 4.789E-01	 5.264E-01	 2.465E+00	-6.638E-02	 1.845E+07	 1.370E+06	-2.877E+04	-5.735E+04	 2.316E+07	 1.415E+05	 1.423E+07	 1.544E+01	 1.798E-01	 2.061E-01	 4.554E+04	 7.606E+00	 6.213E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.511E+04	 1.979E+04	 2.381E+00	 2.381E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.1900	 1.440E+01	-2.766E-01	 4.807E-01	 5.259E-01	 2.461E+00	-6.629E-02	 1.844E+07	 1.369E+06	-2.926E+04	-5.731E+04	 2.314E+07	 2.459E+05	 1.428E+07	 1.543E+01	 1.798E-01	 2.061E-01	 4.554E+04	 7.607E+00	 6.215E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.511E+04	 1.979E+04	 2.386E+00	 2.386E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2000	 1.440E+01	-2.767E-01	 4.825E-01	 5.253E-01	 2.457E+00	-6.620E-02	 1.842E+07	 1.368E+06	-2.975E+04	-5.727E+04	 2.313E+07	 3.517E+05	 1.432E+07	 1.543E+01	 1.798E-01	 2.060E-01	 4.554E+04	 7.608E+00	 6.216E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.511E+04	 1.979E+04	 2.391E+00	 2.391E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2100	 1.441E+01	-2.767E-01	 4.843E-01	 5.247E-01	 2.453E+00	-6.611E-02	 1.841E+07	 1.368E+06	-3.025E+04	-5.722E+04	 2.311E+07	 4.595E+05	 1.436E+07	 1.543E+01	 1.798E-01	 2.060E-01	 4.554E+04	 7.608E+00	 6.218E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.512E+04	 1.979E+04	 2.396E+00	 2.396E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2200	 1.441E+01	-2.767E-01	 4.860E-01	 5.241E-01	 2.449E+00	-6.603E-02	 1.840E+07	 1.367E+06	-3.075E+04	-5.716E+04	 2.309E+07	 5.691E+05	 1.441E+07	 1.542E+01	 1.797E-01	 2.060E-01	 4.554E+04	 7.609E+00	 6.220E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.512E+04	 1.979E+04	 2.402E+00	 2.402E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2300	 1.441E+01	-2.768E-01	 4.877E-01	 5.235E-01	 2.446E+00	-6.594E-02	 1.839E+07	 1.366E+06	-3.126E+04	-5.711E+04	 2.308E+07	 6.802E+05	 1.445E+07	 1.542E+01	 1.797E-01	 2.059E-01	 4.554E+04	 7.610E+00	 6.222E+00	 1.156E+01	 1.156E+01	 1.156E+01	 1.512E+04	 1.979E+04	 2.407E+00	 2.407E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2400	 1.442E+01	-2.768E-01	 4.893E-01	 5.230E-01	 2.442E+00	-6.585E-02	 1.838E+07	 1.365E+06	-3.177E+04	-5.705E+04	 2.306E+07	 7.924E+05	 1.449E+07	 1.542E+01	 1.797E-01	 2.059E-01	 4.554E+04	 7.611E+00	 6.224E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.512E+04	 1.979E+04	 2.412E+00	 2.412E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2500	 1.442E+01	-2.768E-01	 4.910E-01	 5.224E-01	 2.438E+00	-6.576E-02	 1.837E+07	 1.365E+06	-3.229E+04	-5.699E+04	 2.304E+07	 9.057E+05	 1.453E+07	 1.542E+01	 1.797E-01	 2.058E-01	 4.554E+04	 7.612E+00	 6.226E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.512E+04	 1.979E+04	 2.417E+00	 2.417E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2600	 1.442E+01	-2.768E-01	 4.925E-01	 5.218E-01	 2.434E+00	-6.568E-02	 1.836E+07	 1.364E+06	-3.282E+04	-5.693E+04	 2.303E+07	 1.020E+06	 1.457E+07	 1.541E+01	 1.797E-01	 2.058E-01	 4.554E+04	 7.613E+00	 6.228E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.512E+04	 1.979E+04	 2.420E+00	 2.420E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2700	 1.443E+01	-2.769E-01	 4.941E-01	 5.212E-01	 2.430E+00	-6.559E-02	 1.835E+07	 1.363E+06	-3.335E+04	-5.686E+04	 2.301E+07	 1.136E+06	 1.461E+07	 1.541E+01	 1.797E-01	 2.058E-01	 4.554E+04	 7.614E+00	 6.230E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.513E+04	 1.979E+04	 2.423E+00	 2.423E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2800	 1.443E+01	-2.769E-01	 4.956E-01	 5.206E-01	 2.426E+00	-6.550E-02	 1.834E+07	 1.362E+06	-3.389E+04	-5.679E+04	 2.300E+07	 1.252E+06	 1.465E+07	 1.541E+01	 1.797E-01	 2.058E-01	 4.554E+04	 7.615E+00	 6.232E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.513E+04	 1.979E+04	 2.426E+00	 2.426E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.2900	 1.443E+01	-2.769E-01	 4.971E-01	 5.201E-01	 2.423E+00	-6.542E-02	 1.833E+07	 1.362E+06	-3.453E+04	-5.670E+04	 2.298E+07	 1.377E+06	 1.469E+07	 1.540E+01	 1.798E-01	 2.058E-01	 4.554E+04	 7.615E+00	 6.234E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.513E+04	 1.979E+04	 2.428E+00	 2.428E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3000	 1.444E+01	-2.770E-01	 4.985E-01	 5.195E-01	 2.419E+00	-6.533E-02	 1.832E+07	 1.361E+06	-3.507E+04	-5.663E+04	 2.296E+07	 1.495E+06	 1.472E+07	 1.540E+01	 1.798E-01	 2.057E-01	 4.554E+04	 7.616E+00	 6.236E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.513E+04	 1.979E+04	 2.431E+00	 2.431E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3100	 1.444E+01	-2.770E-01	 4.999E-01	 5.189E-01	 2.415E+00	-6.525E-02	 1.830E+07	 1.360E+06	-3.563E+04	-5.656E+04	 2.295E+07	 1.613E+06	 1.476E+07	 1.540E+01	 1.798E-01	 2.057E-01	 4.554E+04	 7.617E+00	 6.238E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.513E+04	 1.979E+04	 2.434E+00	 2.434E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3200	 1.444E+01	-2.770E-01	 5.013E-01	 5.183E-01	 2.411E+00	-6.516E-02	 1.829E+07	 1.360E+06	-3.618E+04	-5.648E+04	 2.293E+07	 1.732E+06	 1.480E+07	 1.539E+01	 1.798E-01	 2.057E-01	 4.554E+04	 7.618E+00	 6.240E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.513E+04	 1.979E+04	 2.437E+00	 2.437E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3300	 1.445E+01	-2.771E-01	 5.027E-01	 5.178E-01	 2.407E+00	-6.508E-02	 1.828E+07	 1.359E+06	-3.674E+04	-5.641E+04	 2.291E+07	 1.852E+06	 1.483E+07	 1.539E+01	 1.798E-01	 2.057E-01	 4.554E+04	 7.619E+00	 6.242E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.514E+04	 1.979E+04	 2.440E+00	 2.440E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3400	 1.445E+01	-2.771E-01	 5.040E-01	 5.172E-01	 2.403E+00	-6.499E-02	 1.827E+07	 1.358E+06	-3.730E+04	-5.634E+04	 2.289E+07	 1.972E+06	 1.487E+07	 1.539E+01	 1.798E-01	 2.056E-01	 4.554E+04	 7.620E+00	 6.244E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.514E+04	 1.979E+04	 2.442E+00	 2.442E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3500	 1.445E+01	-2.771E-01	 5.052E-01	 5.166E-01	 2.399E+00	-6.491E-02	 1.826E+07	 1.357E+06	-3.787E+04	-5.628E+04	 2.288E+07	 2.092E+06	 1.490E+07	 1.538E+01	 1.798E-01	 2.056E-01	 4.554E+04	 7.621E+00	 6.247E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.514E+04	 1.979E+04	 2.445E+00	 2.445E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3600	 1.446E+01	-2.772E-01	 5.065E-01	 5.160E-01	 2.395E+00	-6.482E-02	 1.824E+07	 1.356E+06	-3.843E+04	-5.621E+04	 2.286E+07	 2.213E+06	 1.494E+07	 1.538E+01	 1.798E-01	 2.056E-01	 4.554E+04	 7.621E+00	 6.249E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.514E+04	 1.979E+04	 2.448E+00	 2.448E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3700	 1.446E+01	-2.772E-01	 5.077E-01	 5.155E-01	 2.391E+00	-6.474E-02	 1.823E+07	 1.355E+06	-3.900E+04	-5.615E+04	 2.284E+07	 2.334E+06	 1.497E+07	 1.537E+01	 1.798E-01	 2.056E-01	 4.554E+04	 7.622E+00	 6.251E+00	 1.157E+01	 1.157E+01	 1.157E+01	 1.514E+04	 1.979E+04	 2.451E+00	 2.451E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3800	 1.446E+01	-2.772E-01	 5.088E-01	 5.149E-01	 2.387E+00	-6.465E-02	 1.822E+07	 1.354E+06	-3.956E+04	-5.608E+04	 2.282E+07	 2.456E+06	 1.500E+07	 1.537E+01	 1.798E-01	 2.055E-01	 4.554E+04	 7.623E+00	 6.254E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.514E+04	 1.979E+04	 2.454E+00	 2.454E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.3900	 1.447E+01	-2.772E-01	 5.100E-01	 5.143E-01	 2.384E+00	-6.457E-02	 1.820E+07	 1.354E+06	-4.013E+04	-5.602E+04	 2.280E+07	 2.578E+06	 1.504E+07	 1.537E+01	 1.799E-01	 2.055E-01	 4.554E+04	 7.624E+00	 6.256E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.515E+04	 1.979E+04	 2.456E+00	 2.456E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.4000	 1.447E+01	-2.773E-01	 5.111E-01	 5.137E-01	 2.380E+00	-6.449E-02	 1.819E+07	 1.353E+06	-4.071E+04	-5.596E+04	 2.278E+07	 2.700E+06	 1.507E+07	 1.536E+01	 1.799E-01	 2.055E-01	 4.554E+04	 7.625E+00	 6.258E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.515E+04	 1.979E+04	 2.459E+00	 2.459E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.4100	 1.447E+01	-2.773E-01	 5.121E-01	 5.132E-01	 2.376E+00	-6.440E-02	 1.817E+07	 1.352E+06	-4.128E+04	-5.590E+04	 2.276E+07	 2.824E+06	 1.510E+07	 1.536E+01	 1.799E-01	 2.055E-01	 4.554E+04	 7.626E+00	 6.261E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.515E+04	 1.979E+04	 2.462E+00	 2.462E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.4200	 1.448E+01	-2.773E-01	 5.132E-01	 5.126E-01	 2.372E+00	-6.432E-02	 1.816E+07	 1.351E+06	-4.187E+04	-5.583E+04	 2.274E+07	 2.947E+06	 1.514E+07	 1.535E+01	 1.799E-01	 2.054E-01	 4.554E+04	 7.626E+00	 6.264E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.515E+04	 1.979E+04	 2.465E+00	 2.465E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.4300	 1.448E+01	-2.774E-01	 5.141E-01	 5.120E-01	 2.368E+00	-6.424E-02	 1.814E+07	 1.350E+06	-4.245E+04	-5.577E+04	 2.272E+07	 3.071E+06	 1.517E+07	 1.535E+01	 1.799E-01	 2.054E-01	 4.554E+04	 7.627E+00	 6.266E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.515E+04	 1.979E+04	 2.468E+00	 2.468E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  213.4400	 1.449E+01	-2.774E-01	 5.151E-01	 5.115E-01	 2.364E+00	-6.415E-02	 1.813E+07	 1.349E+06	-4.305E+04	-5.571E+04	 2.269E+07	 3.196E+06	 1.520E+07	 1.534E+01	 1.799E-01	 2.054E-01	 4.554E+04	 7.628E+00	 6.269E+00	 1.158E+01	 1.158E+01	 1.158E+01	 1.515E+04	 1.979E+04	 2.470E+00	 2.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
